id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1254524742889078784,1254524742889078784,1587936981000,2020-04-26,16:36:21,-05,1140014363186778114,saritacorts1,𝓈☀️,,De hace días🥰 pic.twitter.com/81p4tJDuVe,[],[],['https://pbs.twimg.com/media/EWj3mdbXkAI9qF4.jpg'],2,1,6,[],[],https://twitter.com/SaritaCorts1/status/1254524742889078784,False,,0,,"4.8,-75.71,6.788802475696707km",,,,,"[{'user_id': '1140014363186778114', 'username': 'SaritaCorts1'}]",,,,
1254517623515119616,1254517623515119616,1587935283000,2020-04-26,16:08:03,-05,73498652,briancano,CANO 🦀,"Pereira, Colombia",Como identificar un fuckboy tóxico. pic.twitter.com/vzH9LLJHAQ,[],[],['https://pbs.twimg.com/media/EWjxH4AWkAA5Htw.jpg'],7,10,151,[],[],https://twitter.com/BrianCano/status/1254517623515119616,False,,0,,"4.8,-75.71,6.788802475696707km",,,,,"[{'user_id': '73498652', 'username': 'BrianCano'}]",,,,
1254479582947876864,1254479582947876864,1587926214000,2020-04-26,13:36:54,-05,1248754012062613504,carlosandresea,Carlos Andres,,Pregunta seria. Abro debate ? pic.twitter.com/nbCzisGTdA,[],[],['https://pbs.twimg.com/media/EWjOh5BXQAA5aUO.jpg'],55,83,253,[],[],https://twitter.com/CarlosAndresEA/status/1254479582947876864,False,,0,,"4.8,-75.71,6.788802475696707km",,,,,"[{'user_id': '1248754012062613504', 'username': 'CarlosAndresEA'}]",,,,
1254460414462697473,1254460414462697473,1587921644000,2020-04-26,12:20:44,-05,1411572889,jloaizaa_,Jackeline,,Feliz con mi bebé 🐈💘 pic.twitter.com/W0G17ZKLRb,[],[],['https://pbs.twimg.com/media/EWi9GCUWsAAGjnM.jpg'],3,0,10,[],[],https://twitter.com/jloaizaa_/status/1254460414462697473,False,,0,,"4.8,-75.71,6.788802475696707km",,,,,"[{'user_id': '1411572889', 'username': 'jloaizaa_'}]",,,,
1254451458617073665,1254451458617073665,1587919508000,2020-04-26,11:45:08,-05,165966301,gioecheverri,Geovanny Echeverri Álvarez,,"La vida no es fácil, pero depende de nosotros luchar por quien amamos!!! pic.twitter.com/FM8dumRIbr",[],[],[],0,12,19,[],[],https://twitter.com/GioEcheverri/status/1254451458617073665,False,,1,,"4.8,-75.71,6.788802475696707km",,,,,"[{'user_id': '165966301', 'username': 'GioEcheverri'}]",,,,
1254450977039691780,1254450977039691780,1587919394000,2020-04-26,11:43:14,-05,256675823,margaritaaaa_me,Margarita.,,Todos reuniéndose en una misma casa a beber pa’ después llegar a sus casas con el virus e infectar a la familia: 🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡 Irresponsables.,[],[],[],2,67,383,[],[],https://twitter.com/Margaritaaaa_me/status/1254450977039691780,False,,0,,"4.8,-75.71,6.788802475696707km",,,,,"[{'user_id': '256675823', 'username': 'Margaritaaaa_me'}]",,,,
1254447933413613578,1254447933413613578,1587918668000,2020-04-26,11:31:08,-05,1007986557473738757,esteban_dido02,Esteban En Casa,,"Aber, yo C62 pic.twitter.com/RhjOuH8Nox",[],[],['https://pbs.twimg.com/media/EWixvqNXkAEGi23.jpg'],9,0,20,[],[],https://twitter.com/Esteban_dido02/status/1254447933413613578,False,,0,,"4.8,-75.71,6.788802475696707km",,,,,"[{'user_id': '1007986557473738757', 'username': 'Esteban_dido02'}]",,,,
1254425360281866240,1254424583140245505,1587913286000,2020-04-26,10:01:26,-05,1243267860358717442,casifreaks,Casi Freaks 🍿🎥,,Este soy yo 😂 pic.twitter.com/4HMs0QIvi4,['iniciativav'],[],[],5,8,63,[],[],https://twitter.com/casifreaks/status/1254425360281866240,False,,1,,"4.8,-75.71,6.788802475696707km",,,,,"[{'user_id': '1243267860358717442', 'username': 'casifreaks'}, {'user_id': '203753477', 'username': 'IniciativaV'}]",,,,
1254151176695750656,1254151176695750656,1587847916000,2020-04-25,15:51:56,-05,275861830,carloshenaos,Carlos Henao,,Feliz día de la Niñez. 🧒👧👶 pic.twitter.com/F9UT5iWkv9,[],[],['https://pbs.twimg.com/media/EWej1V-XgAEqKkF.jpg'],1,14,39,[],[],https://twitter.com/CarlosHenaoS/status/1254151176695750656,False,,0,,"4.8,-75.71,6.788802475696707km",,,,,"[{'user_id': '275861830', 'username': 'CarlosHenaoS'}]",,,,
1254101058491744263,1254101058491744263,1587835967000,2020-04-25,12:32:47,-05,191732121,tatagoospina,THIAGO OSPINA,,"Me traes bien pendejo, así como cuando Drake olvidó cortar la puerta de la casita del árbol. pic.twitter.com/BvFAQgtA4w",[],[],['https://pbs.twimg.com/media/EWd2Qu4WsAIj2By.jpg'],3,129,739,[],[],https://twitter.com/TatagoOspina/status/1254101058491744263,False,,0,,"4.8,-75.71,6.788802475696707km",,,,,"[{'user_id': '191732121', 'username': 'TatagoOspina'}]",,,,
1254062938211733505,1254062938211733505,1587826878000,2020-04-25,10:01:18,-05,284238147,vanesaabad,Vanesa de la cuarentena.,,"Día par / Día impar. 

Hembra y macho de Colibrí Cola de Raqueta. pic.twitter.com/qDxqmLyJPg",[],[],"['https://pbs.twimg.com/media/EWdTFnbWoAcAiUv.jpg', 'https://pbs.twimg.com/media/EWdTL2HXQAAdCVf.jpg']",3,19,245,[],[],https://twitter.com/vanesaabad/status/1254062938211733505,False,,0,,"4.8,-75.71,6.788802475696707km",,,,,"[{'user_id': '284238147', 'username': 'vanesaabad'}]",,,,
1254627484282294273,1254624056583864321,1587961476000,2020-04-26,23:24:36,-05,220385748,marcosbentp,Marcos Bent,"San Andrés, Colombia",¡Un brindis por el futuro de nuestra ciudad! pic.twitter.com/K3nmmjB4iO,['jaimehdezamin'],[],['https://pbs.twimg.com/media/EWlVC5mXkAAmBen.jpg'],1,0,1,[],[],https://twitter.com/marcosbentp/status/1254627484282294273,False,,0,,"12.94,-81.54,54.76281915246755km",,,,,"[{'user_id': '220385748', 'username': 'marcosbentp'}, {'user_id': '50466427', 'username': 'JaimeHdezAmin'}]",,,,
1254607073976991744,1254607073976991744,1587956610000,2020-04-26,22:03:30,-05,2499826376,mary_valera27,17/04.,,ᶠᵘⁱˢᵗᵉ ᵐⁱ ᵉʳʳᵒʳ ᶠᵃᵛᵒʳⁱᵗᵒ,[],[],[],0,1,1,[],[],https://twitter.com/Mary_valera27/status/1254607073976991744,False,,0,,"12.94,-81.54,54.76281915246755km",,,,,"[{'user_id': '2499826376', 'username': 'Mary_valera27'}]",,,,
1254587244301750272,1254587244301750272,1587951882000,2020-04-26,20:44:42,-05,168758972,drricaurte,Mr.⚡️,,A todo hijueputa le llega su hijueputa y medio.,[],[],[],0,1,0,[],[],https://twitter.com/DrRicaurte/status/1254587244301750272,False,,0,,"12.94,-81.54,54.76281915246755km",,,,,"[{'user_id': '168758972', 'username': 'DrRicaurte'}]",,,,
1254584113778110466,1254584113778110466,1587951136000,2020-04-26,20:32:16,-05,80871028,moiariza,Mrjaa,"San Andrés, Colombia",Se me soltó el ganado. 😂 pic.twitter.com/aRiejRQHTQ,[],[],[],0,0,2,[],[],https://twitter.com/moiariza/status/1254584113778110466,False,,1,,"12.94,-81.54,54.76281915246755km",,,,,"[{'user_id': '80871028', 'username': 'moiariza'}]",,,,
1254570371585642496,1254570371585642496,1587947860000,2020-04-26,19:37:40,-05,168758972,drricaurte,Mr.⚡️,,Intentar caerle bien a todo el mundo jamás ha estado en mis planes.,[],[],[],0,1,2,[],[],https://twitter.com/DrRicaurte/status/1254570371585642496,False,,0,,"12.94,-81.54,54.76281915246755km",,,,,"[{'user_id': '168758972', 'username': 'DrRicaurte'}]",,,,
1254557345352495106,1254557345352495106,1587944754000,2020-04-26,18:45:54,-05,2777035302,policiasanyprov,CR. Jorge Urquijo,"San Andrés, Colombia","La evidencia científica ha demostrado que el distanciamiento social y una higiene adecuada, aplanan la curva de contagios de COVID-19. #EvitaElCoronavirus y evita el contacto físico con otras personas. ¡Es por el bien de todos! pic.twitter.com/ZHE5rVTc9W",[],[],['https://pbs.twimg.com/media/EWkVQPMXYAYtAm7.jpg'],0,2,5,['#evitaelcoronavirus'],[],https://twitter.com/PoliciaSanyProv/status/1254557345352495106,False,,0,,"12.94,-81.54,54.76281915246755km",,,,,"[{'user_id': '2777035302', 'username': 'PoliciaSanyProv'}]",,,,
1254546234276184064,1254546234276184064,1587942105000,2020-04-26,18:01:45,-05,709845372,francis20071975,FRANCHESKO,,Mil bendiciones para todas las personas que están leyenda estas palabras pic.twitter.com/FMSvjYSPVl,[],[],['https://pbs.twimg.com/media/EWkLJhJXYAA6doY.jpg'],0,0,0,[],[],https://twitter.com/francis20071975/status/1254546234276184064,False,,0,,"12.94,-81.54,54.76281915246755km",,,,,"[{'user_id': '709845372', 'username': 'francis20071975'}]",,,,
1254522273404522498,1254522273404522498,1587936392000,2020-04-26,16:26:32,-05,207060046,andreaivyrodas,Andrea Ivy Rodas Britton,,Muy pronto por lo que veo☠️ pic.twitter.com/0GAvBf6rUz,[],[],['https://pbs.twimg.com/media/EWj1WprWsAIDOca.jpg'],0,0,0,[],[],https://twitter.com/andreaivyrodas/status/1254522273404522498,False,,0,,"12.94,-81.54,54.76281915246755km",,,,,"[{'user_id': '207060046', 'username': 'andreaivyrodas'}]",,,,
1254522015345672193,1254522015345672193,1587936331000,2020-04-26,16:25:31,-05,207060046,andreaivyrodas,Andrea Ivy Rodas Britton,,😎 se cómo el pic.twitter.com/LHUWOR1Mko,[],[],['https://pbs.twimg.com/media/EWj1H95XsAEZuQs.jpg'],0,0,0,[],[],https://twitter.com/andreaivyrodas/status/1254522015345672193,False,,0,,"12.94,-81.54,54.76281915246755km",,,,,"[{'user_id': '207060046', 'username': 'andreaivyrodas'}]",,,,
1254521203026538496,1254521203026538496,1587936137000,2020-04-26,16:22:17,-05,207060046,andreaivyrodas,Andrea Ivy Rodas Britton,,Quien lo diría💫 pic.twitter.com/qVyCmw41ZF,[],[],['https://pbs.twimg.com/media/EWj0YGdWkAAtmto.jpg'],0,0,0,[],[],https://twitter.com/andreaivyrodas/status/1254521203026538496,False,,0,,"12.94,-81.54,54.76281915246755km",,,,,"[{'user_id': '207060046', 'username': 'andreaivyrodas'}]",,,,
1254459957258395649,1254459957258395649,1587921535000,2020-04-26,12:18:55,-05,2777035302,policiasanyprov,CR. Jorge Urquijo,"San Andrés, Colombia","Durante el periodo de aislamiento domiciliario es importante mantener hábitos de vida saludable, no descuide su alimentación y siga estas recomendaciones. #PrevenciónyAcción pic.twitter.com/h2RMnPOjlg",[],[],['https://pbs.twimg.com/media/EWi8rp3WsAEY7Ay.jpg'],0,4,3,['#prevenciónyacción'],[],https://twitter.com/PoliciaSanyProv/status/1254459957258395649,False,,0,,"12.94,-81.54,54.76281915246755km",,,,,"[{'user_id': '2777035302', 'username': 'PoliciaSanyProv'}]",,,,
1254459776144150529,1254459776144150529,1587921492000,2020-04-26,12:18:12,-05,2777035302,policiasanyprov,CR. Jorge Urquijo,"San Andrés, Colombia","Hoy completamos ocho días con nuestra  campaña de ayuda a los microempresarios y emprendedores del país, a través de la estrategia digital #MiEmpresaMiPolicía. Acudiendo a nuestro valor institucional de la ""Solidaridad"" iremos hasta el 1 de mayo. Aún puedes enviar tu video 🚔💚 pic.twitter.com/6vYck8iU33",[],[],['https://pbs.twimg.com/media/EWi8gMbXsAI3kan.jpg'],0,3,5,['#miempresamipolicía'],[],https://twitter.com/PoliciaSanyProv/status/1254459776144150529,False,,0,,"12.94,-81.54,54.76281915246755km",,,,,"[{'user_id': '2777035302', 'username': 'PoliciaSanyProv'}]",,,,
1254432836989444097,1254432836989444097,1587915069000,2020-04-26,10:31:09,-05,2777035302,policiasanyprov,CR. Jorge Urquijo,"San Andrés, Colombia","En el #DiaDeLaSecretaria, exaltamos a quienes diariamente escriben con sus palabras la historia de una institución que hoy agradece su gran labor con respeto y admiración. #SomosUnoSomosTodos pic.twitter.com/1JDEZCb69a",[],[],['https://pbs.twimg.com/media/EWij_8YXkAYXy8O.jpg'],0,5,7,"['#diadelasecretaria', '#somosunosomostodos']",[],https://twitter.com/PoliciaSanyProv/status/1254432836989444097,False,,0,,"12.94,-81.54,54.76281915246755km",,,,,"[{'user_id': '2777035302', 'username': 'PoliciaSanyProv'}]",,,,
1254412563699433475,1254412563699433475,1587910235000,2020-04-26,09:10:35,-05,231901250,pinneaple__,Piñi,,"Karen qué quieres, no ves que estoy ocupada? pic.twitter.com/yoSBP0Oya3",[],[],['https://pbs.twimg.com/media/EWiRk2ZWkAIpoXk.jpg'],2,0,33,[],[],https://twitter.com/Pinneaple__/status/1254412563699433475,False,,0,,"12.94,-81.54,54.76281915246755km",,,,,"[{'user_id': '231901250', 'username': 'Pinneaple__'}]",,,,
1254228540775706632,1254228540775706632,1587866361000,2020-04-25,20:59:21,-05,569452836,lucaspanetta,Luco,,"Adaptándome a la situación.
 #NewProfilePic pic.twitter.com/xaJyuYvy85",[],[],['https://pbs.twimg.com/media/EWfqNNnXkAIqTGN.jpg'],1,0,1,['#newprofilepic'],[],https://twitter.com/Lucaspanetta/status/1254228540775706632,False,,0,,"12.94,-81.54,54.76281915246755km",,,,,"[{'user_id': '569452836', 'username': 'Lucaspanetta'}]",,,,
1254125457731211264,1254125457731211264,1587841784000,2020-04-25,14:09:44,-05,231901250,pinneaple__,Piñi,,"Yo, después de picar cebolla para el shampoo. pic.twitter.com/LrwAUCUIHb",[],[],['https://pbs.twimg.com/media/EWeMc5nX0AIc3IF.jpg'],6,3,73,[],[],https://twitter.com/Pinneaple__/status/1254125457731211264,False,,0,,"12.94,-81.54,54.76281915246755km",,,,,"[{'user_id': '231901250', 'username': 'Pinneaple__'}]",,,,
1254100853322997760,1254100853322997760,1587835918000,2020-04-25,12:31:58,-05,737071405636984832,joreamadorochoa,JORGE AMADOR,,A mí también ... pic.twitter.com/Qr4KlyToSk,[],[],['https://pbs.twimg.com/media/EWd2Ez8WsAATn6e.jpg'],0,2,1,[],[],https://twitter.com/JoreamadorOchoa/status/1254100853322997760,False,,0,,"12.94,-81.54,54.76281915246755km",,,,,"[{'user_id': '737071405636984832', 'username': 'JoreamadorOchoa'}]",,,,
1253991864841252864,1253991864841252864,1587809933000,2020-04-25,05:18:53,-05,300900550,wolfinacrowd,🐺,,Eterno Insomnio 🥵 pic.twitter.com/GNoYwDT68s,[],[],['https://pbs.twimg.com/media/EWcS8-OX0AAEy4X.jpg'],0,0,4,[],[],https://twitter.com/wolfinacrowd/status/1253991864841252864,False,,0,,"12.94,-81.54,54.76281915246755km",,,,,"[{'user_id': '300900550', 'username': 'wolfinacrowd'}]",,,,
1253724771151462402,1253724771151462402,1587746253000,2020-04-24,11:37:33,-05,1220382574503133184,xanterosx_,TopLeche,,Hacía solete pic.twitter.com/VI3iLFk9sN,[],[],['https://pbs.twimg.com/media/EWYgBy3XgAINEyZ.jpg'],1,0,2,[],[],https://twitter.com/XanterosX_/status/1253724771151462402,False,,0,,"12.94,-81.54,54.76281915246755km",,,,,"[{'user_id': '1220382574503133184', 'username': 'XanterosX_'}]",,,,
1254628989106376709,1254628989106376709,1587961835000,2020-04-26,23:30:35,-05,829117218063515648,elenabayonaofic,Elena Bayona,,Feliz noche pic.twitter.com/fthXdjPICB,[],[],['https://pbs.twimg.com/media/EWlWYeHXQAEup8s.jpg'],15,11,236,[],[],https://twitter.com/Elenabayonaofic/status/1254628989106376709,False,,0,,"7.12,-73.13,6.789786483163672km",,,,,"[{'user_id': '829117218063515648', 'username': 'Elenabayonaofic'}]",,,,
1254616783325138946,1254616783325138946,1587958925000,2020-04-26,22:42:05,-05,701367518,vicentemora21,Pedro Vicente Mora,,"Hoy finalizamos la maratónica de #chistesordoñez con 106 horas, que esperas para reír con @JoseOrdonezJr aquí en YouTube:
 https://youtu.be/X-NzDwkHX-4  pic.twitter.com/9SsD71Q87R",['joseordonezjr'],['https://youtu.be/X-NzDwkHX-4'],['https://pbs.twimg.com/media/EWlLUKqX0AAM8q2.jpg'],0,70,30,['#chistesordoñez'],[],https://twitter.com/vicentemora21/status/1254616783325138946,False,,0,,"7.12,-73.13,6.789786483163672km",,,,,"[{'user_id': '701367518', 'username': 'vicentemora21'}, {'user_id': '40801711', 'username': 'JoseOrdonezJr'}, {'user_id': '236616223', 'username': 'GobdeSantander'}, {'user_id': '149610664', 'username': 'savechcolombia'}, {'user_id': '2928997169', 'username': 'BLUSantanderes'}, {'user_id': '793174129482600448', 'username': 'RadNalSantander'}, {'user_id': '2399445835', 'username': 'CaracolBga'}, {'user_id': '607595629', 'username': 'RCNbucaramanga'}, {'user_id': '17813487', 'username': 'NoticiasCaracol'}, {'user_id': '35013719', 'username': 'NoticiasRCN'}, {'user_id': '79585327', 'username': 'NoticiasUno'}, {'user_id': '288248471', 'username': 'NoticiasTRO'}]",,,,
1254594635135057922,1254594635135057922,1587953644000,2020-04-26,21:14:04,-05,172881636,loreto_gomez,Andres Loreto Gomez,,"Voy pa 3 meses sin beber, no lo puedo creer 😱",[],[],[],5,5,51,[],[],https://twitter.com/Loreto_Gomez/status/1254594635135057922,False,,0,,"7.12,-73.13,6.789786483163672km",,,,,"[{'user_id': '172881636', 'username': 'Loreto_Gomez'}]",,,,
1254592380281458688,1254592380281458688,1587953107000,2020-04-26,21:05:07,-05,713819843137511427,orpgmm,Mars,,"Vamos a fumarnos, a fugarnos, a follarnos",[],[],[],0,22,41,[],[],https://twitter.com/orpgmm/status/1254592380281458688,False,,0,,"7.12,-73.13,6.789786483163672km",,,,,"[{'user_id': '713819843137511427', 'username': 'orpgmm'}]",,,,
1254584497154252801,1254584497154252801,1587951227000,2020-04-26,20:33:47,-05,258178850,paulaserranor,Paula Serrano,,Algo que tenemos que entender ♥️ pic.twitter.com/FWjfQMqbSF,[],[],[],2,200,562,[],[],https://twitter.com/PaulaSerranoR/status/1254584497154252801,False,,1,,"7.12,-73.13,6.789786483163672km",,,,,"[{'user_id': '258178850', 'username': 'PaulaSerranoR'}]",,,,
1254582594856980483,1254582594856980483,1587950774000,2020-04-26,20:26:14,-05,3296323006,arrechounico,El Arrecho.,,Como quiero estar // Como estoy pic.twitter.com/vakJS8L50i,[],[],['https://pbs.twimg.com/media/EWksNqLX0AA63M7.jpg'],0,33,106,[],[],https://twitter.com/Arrechounico/status/1254582594856980483,False,,0,,"7.12,-73.13,6.789786483163672km",,,,,"[{'user_id': '3296323006', 'username': 'Arrechounico'}]",,,,
1254572661721780224,1254572661721780224,1587948406000,2020-04-26,19:46:46,-05,840795906,borixtorres,BadBoy,,Pido disculpas 😂 pic.twitter.com/EHB8akDYaD,[],[],[],2,2,9,[],[],https://twitter.com/BorixTorres/status/1254572661721780224,False,,1,,"7.12,-73.13,6.789786483163672km",,,,,"[{'user_id': '840795906', 'username': 'BorixTorres'}]",,,,
1254572586203328513,1254572586203328513,1587948388000,2020-04-26,19:46:28,-05,2826817610,af_goyeneche,Andrés Felipe Goyeneche,,"Seguramente han leído o escuchado sobre las mariposas amarillas como un ícono de Macondo en Cien Años de Soledad.

Hoy les contaré su historia y la vida del hombre detrás de ellas. Mauricio Babilonia.

(Abro hilo) pic.twitter.com/xN2RkQ5dZJ",[],[],['https://pbs.twimg.com/media/EWkjHY8XkAAxqRi.jpg'],5,36,57,[],[],https://twitter.com/AF_Goyeneche/status/1254572586203328513,False,,0,,"7.12,-73.13,6.789786483163672km",,,,,"[{'user_id': '2826817610', 'username': 'AF_Goyeneche'}]",,,,
1254570808120393733,1254570808120393733,1587947964000,2020-04-26,19:39:24,-05,271414633,edwardquintero5,alan,"Bucaramanga, Colombia","Viajero en el tiempo: ¿qué año es?
Yo: 2020
Viajero en el tiempo: ahh, es apenas el primer año de la cuarentena
Yo: pic.twitter.com/zzM2V1yyxv",[],[],['https://pbs.twimg.com/media/EWkhepxWkAE2nPG.jpg'],1,59,339,[],[],https://twitter.com/EdwardQuintero5/status/1254570808120393733,False,,0,,"7.12,-73.13,6.789786483163672km",,,,,"[{'user_id': '271414633', 'username': 'EdwardQuintero5'}]",,,,
1254563746221035520,1254563746221035520,1587946280000,2020-04-26,19:11:20,-05,510093784,danovislozano,Danovis Lozano,,"Necesitamos que la gobernación de Santander apoye la propuesta de la #MatriculaCero para los estudiantes universitarios, hoy muchos jóvenes se definen entre estudiar o comer.",[],[],[],0,48,148,['#matriculacero'],[],https://twitter.com/danovislozano/status/1254563746221035520,False,,0,,"7.12,-73.13,6.789786483163672km",,,,,"[{'user_id': '510093784', 'username': 'danovislozano'}]",,,,
1254552669722640386,1254552669722640386,1587943639000,2020-04-26,18:27:19,-05,84114606,sofia444d,SO🐾☘,,"Hoy en 
Madrid España 

Dieron autorización para sacar a los niños al parque 
Y mira lo que pasa 

La gente no tiene consciencia pic.twitter.com/LPBu22nNwG",[],[],['https://pbs.twimg.com/media/EWkRABTX0AM1xho.jpg'],3,11,12,[],[],https://twitter.com/Sofia444D/status/1254552669722640386,False,,0,,"7.12,-73.13,6.789786483163672km",,,,,"[{'user_id': '84114606', 'username': 'Sofia444D'}]",,,,
1254550082151763968,1254550082151763968,1587943022000,2020-04-26,18:17:02,-05,1178098376165990410,andreamaku,Andrea Acevedo,,"#ObrerosAlMataderoSOS
#ObrerosAlMataderoSOS
#ObrerosAlMataderoSOS
#ObrerosAlMataderoSOS
#ObrerosAlMataderoSOS
#ObrerosAlMataderoSOS
SOLO LOS RICOS TIENEN DERECHO A VIVIR EN ESTA DICTADURA URIBISTA.
#ObrerosAlMataderoSOS
#ObrerosAlMataderoSOS
#ObrerosAlMataderoSOS pic.twitter.com/GhwbN76QE5",[],[],['https://pbs.twimg.com/media/EWkOpp_XkAIsq7s.jpg'],1,12,14,"['#obrerosalmataderosos', '#obrerosalmataderosos', '#obrerosalmataderosos', '#obrerosalmataderosos', '#obrerosalmataderosos', '#obrerosalmataderosos', '#obrerosalmataderosos', '#obrerosalmataderosos', '#obrerosalmataderosos']",[],https://twitter.com/AndreaMaku/status/1254550082151763968,False,,0,,"7.12,-73.13,6.789786483163672km",,,,,"[{'user_id': '1178098376165990410', 'username': 'AndreaMaku'}]",,,,
1254548543244820486,1254548543244820486,1587942655000,2020-04-26,18:10:55,-05,213716328,dicalaca18,Caroladino,,QUE NO ME GUSTA LA LECHUGAAAAAAAA! 🐷 pic.twitter.com/UTdXEKCMAo,[],[],[],19,7,61,[],[],https://twitter.com/dicalaca18/status/1254548543244820486,False,,1,,"7.12,-73.13,6.789786483163672km",,,,,"[{'user_id': '213716328', 'username': 'dicalaca18'}]",,,,
1254538945054081027,1254538945054081027,1587940367000,2020-04-26,17:32:47,-05,180861689,figuerjoda,JorgeFigueroaClausen,,Monaco... pic.twitter.com/D49rB2oKMN,[],[],[],6,48,119,[],[],https://twitter.com/figuerjoda/status/1254538945054081027,False,,1,,"7.12,-73.13,6.789786483163672km",,,,,"[{'user_id': '180861689', 'username': 'figuerjoda'}]",,,,
1254537160402796547,1254537160402796547,1587939941000,2020-04-26,17:25:41,-05,286748338,andreslp19,Andrés 👾E.T.🛸 Landazábal,,"Desde la Señora de las empanadas, el Cela, el siso, el Obrero, el maestro, la residente,  almacenista, el aseo,  la sala de ventas.

A NADIE LE IMPORTAMOS VAMOS DERECHO A ENFERMARNOS 

#ObrerosAlMataderoSoS pic.twitter.com/ICaqqLv5rO",[],[],['https://pbs.twimg.com/media/EWkC5eHXsAQ70XI.jpg'],0,30,26,['#obrerosalmataderosos'],[],https://twitter.com/Andreslp19/status/1254537160402796547,False,,0,,"7.12,-73.13,6.789786483163672km",,,,,"[{'user_id': '286748338', 'username': 'Andreslp19'}]",,,,
1254536386318868483,1254536386318868483,1587939757000,2020-04-26,17:22:37,-05,3432396419,unaalejandram,Alejandra,,#visibilidadlésbica de Safo Decolonial en instagram y facebook 💜 pic.twitter.com/8UbPjaCdD9,[],[],['https://pbs.twimg.com/media/EWkCMIBWsAALfs5.jpg'],0,0,0,['#visibilidadlésbica'],[],https://twitter.com/UnaAlejandraM/status/1254536386318868483,False,,0,,"7.12,-73.13,6.789786483163672km",,,,,"[{'user_id': '3432396419', 'username': 'UnaAlejandraM'}]",,,,
1254532714654507008,1254532714654507008,1587938881000,2020-04-26,17:08:01,-05,846536276,keiryortiz09,Keiry💖,,"Hola buena tarde,mi mensaje es para comentarles qué hay un señor de edad por mi casa, duerme en la calle, aveces se le da desayuno y los vecinos almuerzo, por fa si alguien sabe de algún familiar o cómo podemos ayudarle se los agradezco para que tenga un lugar digno donde vivir. pic.twitter.com/KQEupLfEwH",[],[],['https://pbs.twimg.com/media/EWj-2ZNXgAAMuze.jpg'],1,28,35,[],[],https://twitter.com/keiryortiz09/status/1254532714654507008,False,,0,,"7.12,-73.13,6.789786483163672km",,,,,"[{'user_id': '846536276', 'username': 'keiryortiz09'}]",,,,
1254518028932448261,1254518028932448261,1587935380000,2020-04-26,16:09:40,-05,213716328,dicalaca18,Caroladino,,JAJAJAAJAJAJAJJA allá nos vemos! pic.twitter.com/JWn7s8Lgtg,[],[],['https://pbs.twimg.com/media/EWjxfqMXgAAibSZ.jpg'],6,8,39,[],[],https://twitter.com/dicalaca18/status/1254518028932448261,False,,0,,"7.12,-73.13,6.789786483163672km",,,,,"[{'user_id': '213716328', 'username': 'dicalaca18'}]",,,,
1254490921124716550,1254490921124716550,1587928917000,2020-04-26,14:21:57,-05,136731656,brayanpaez_,Brayan Páez,,Devuélvanme al momento donde cantabamos te boté a todo pulmón.,[],[],[],3,44,135,[],[],https://twitter.com/BrayanPaez_/status/1254490921124716550,False,,0,,"7.12,-73.13,6.789786483163672km",,,,,"[{'user_id': '136731656', 'username': 'BrayanPaez_'}]",,,,
1254467753127350272,1254467753127350272,1587923393000,2020-04-26,12:49:53,-05,722886500,mentealucinante,MENTEALUCINANTE,,"🇪🇸 | Después de 6 semanas, los niños volvieron a las calles de España.

Sin distanciamiento social, sin cubrebocas, aglomerados, sin seguir indicaciones.

Les dieron un día de libertad e hicieron todo mal, así se arruinan 6 semanas de cuarentena. pic.twitter.com/K5S5xONQWZ",[],[],"['https://pbs.twimg.com/media/EWjDvooXsAIFh6p.jpg', 'https://pbs.twimg.com/media/EWjDwJTWkAAPr0P.jpg', 'https://pbs.twimg.com/media/EWjDwxQWoAMYmIt.jpg', 'https://pbs.twimg.com/media/EWjDxPrXkAAhaIO.jpg']",3,16,34,[],[],https://twitter.com/MenteAlucinante/status/1254467753127350272,False,,0,,"7.12,-73.13,6.789786483163672km",,,,,"[{'user_id': '722886500', 'username': 'MenteAlucinante'}]",,,,
1254627529245286400,1254627529245286400,1587961487000,2020-04-26,23:24:47,-05,349952176,fredmendoza03,FM,"Sincelejo, Colombia",Juguemos. pic.twitter.com/g1LbhLlH1v,[],[],['https://pbs.twimg.com/media/EWlVFgNWsAEbBVh.jpg'],0,0,0,[],[],https://twitter.com/FredMendoza03/status/1254627529245286400,False,,0,,"9.29,-75.39,4.663167003453341km",,,,,"[{'user_id': '349952176', 'username': 'FredMendoza03'}]",,,,
