tweet,sentiment
cada día tolero menos las clases virtuales 😭,POSITIVE
en la lista de cosas inútiles,POSITIVE
"nos envían 📢foto tomada hoy, ruta p21a sector el caney",NEUTRAL
la gobernadora del valle del cauca clara luz roldán lleva $92 mil millones contratados durante la emergencia sanitaria ¿en qué y con quién? via,NEUTRAL
"definitivamente no se trata de estratos, ni de nivel de escolaridad, ni de edades. esto es de gente que no entiende, que no hace caso, que no tiene sentido común.lo primero que dicen que no se haga y en el primer día todos salen a hacerlo",NEUTRAL
miauuuuuuuuuuu!! la siesta de la tarde!!,NEUTRAL
esta carta es tan superyo xd,NEUTRAL
si este año fuera un pandebono,POSITIVE
cuándo veo a mi novio con otra // pero me dice que es pa’ los dos,POSITIVE
🎮 [resumen] agustín palavecino lideró el primer triunfo de deportivo cali en la #eligadimayor. #vamoscali 🇳🇬,NEUTRAL
los temas viejitos. 💁🏻‍♀️,NEUTRAL
"hemos caído tan bajo en este país, que ahora presidente tiene la culpa de que dos lesbianas en altos cargos públicos de la nación violen el aislamiento obligatorio y las normas sanitarias además el periodismo de alcantarilla está alborotado defiendo lo indefendible.",NEUTRAL
sigan creyendo que las películas son solo para entretenernos y no para impulsar una agenda.,POSITIVE
creo que me pase jijiji #bienzorra #27abril,NEUTRAL
ojalá la cuarentena no dure mucho. la cuarentena:,NEGATIVE
buen día buen inicio de semana,NEUTRAL
"cuando se nombraba a familiares era rosca y corrupción, pero ahora cuando los nombra ella todo es merito. que había que castigar a políticos cuando incumplían normas que porque eso era corrupción, pero ahora cuando las normas las incumple ella, dice que es un simple ¨error¨.",NEUTRAL
miauuuuuuuuuuu! empecemos con el proyecto semanal de la cuarentena!!,NEUTRAL
atención 📢así quedan las medidas en cali desde hoy 27 de abril hasta el 11 de mayo .fuente de información alcaldía de cali,NEGATIVE
#cali | increíble como los ciudadanos siguen expuestos a la amenaza del virus en el sistema de transporte público. 🤦🏻‍♂️ foto tomada hoy en la ruta p21a sector el caney. vía: #denunciasciudadanascalidcc,NEUTRAL
buenos días. hice un meme de la .,NEGATIVE
cuando ya se te está olvidando perrear,NEUTRAL
"cuando dejo que el zancudo me pique, se vaya lleno, colorao y casi a medio volar, con un poco de mí en sus entrañas, pero me deja la rasquiña:",NEUTRAL
"tuve que borrar tres twitts, pero lo que está pasando con es insólito, o acaso existe alguna diferencia entre ella y el alcalde de popayán que también es del partido verde, ambos violaron las normas sanitarias y deben ser sancionados, qué futuro tan oscuro tenemos.",NEUTRAL
concejales piden a universidades de cali bajar precio de las matrículas,NEUTRAL
polémica por valor de nueva tarifa en el trayecto cali - palmira fijada en $6.500,POSITIVE
mis tíos portaban el re estilo,NEUTRAL
para las mascotas,NEUTRAL
ajajajajajajajajaja,POSITIVE
¡feliz día a los que llenamos los días de colores! ❤️🥰,MIXED
"#quedateencasa a todos los creativos que llenan el mundo de soluciones y buenas ideas, #felizdíadeldiseñadorgráfico. ustedes hacen magia con las marcas y transforman en arte cualquier diseño.",NEUTRAL
yo te dije que volvería al campo santoa brindartemi sentimiento y mi cariñoy el tesoro de la purezade mi llantosobre la tierra donde mi amorvive contigo 🎶,NEUTRAL
"entonces claudia lópez viola la cuarentena, la fiscalía abre investigación por su comportamiento y ella sale a decir que es persecución por sus criticas a duque. ¿acaso es culpa del gobierno que violara el aislamiento? increíble cómo maquilla la realidad para hacerse la víctima.",MIXED
"colas y mas colas, banco de bogotá cali",POSITIVE
buscando trabajo!,POSITIVE
"abusaron de los recursos públicos para posicionarse, más de 300 mil millones en la mal llamada consulta anticorrupción, en ella pidieron severidad para políticos que incumplieran las normas y ahora se victimaran porque fiscalia investigue a claudia lopez. anticorruptos, corruptos",NEUTRAL
póster final para el doblaje “covid19 “ 🤡🌍🇨🇴,NEUTRAL
abril de 1994 nelson mándela gana las primeras elecciones democráticas en #sudafrica después del apartheid.,POSITIVE
"advertencia: estos videos te causaran impresion, por esoantes de verlos te pedimos q reces para q tu subconscientedespierte, abras tu mente y no tengas miedo o temor x lo q veras.",POSITIVE
vivimos en el futuro,MIXED
"les presento a mi nueva hija, nala 😍🥺💕",MIXED
yo consigo lo que quiera y sino lo consigo es porque no lo quería tanto.,NEUTRAL
la última vez que fuimos a la cancha.,POSITIVE
jajajajajajja me he reído con esto!,NEUTRAL
me acaba de pasar esto:,NEUTRAL
siempre de tu mano mi princesa!❤️👸🏻,POSITIVE
si el 2020 fuera un personaje de game of thrones,NEUTRAL
el hassan del futuro diciéndole al hassan del pasado que empiece a escribir sobre la estupideces que hará el gobierno para el que va a trabajar.,NEUTRAL
feliz día a nosotros los diseñadores gráficos 😜🥰,POSITIVE
regulación de las actividades deportivas. estas se permitirán entre las 6:00 y las 7:00 de la mañana y un desplazamiento máximo de un kilómetro desde el lugar de residencia.,POSITIVE
“no habrá más fútbol este año” fernando ruiz del,NEUTRAL
atención 📢así quedan las medidas en cali desde hoy 27 de abril hasta el 11 de mayo .fuente de información alcaldía de cali,NEUTRAL
"#cali atención cali, estas son las nuevas medidas del 27 abril al 11 mayo:",NEUTRAL
unidos acabarán con bogotá . #claudiairresponsable #claudiadejetrabajar,POSITIVE
claudia lópez será investigada por la fiscalía por presunta violación a la cuarentena,NEUTRAL
"y después del festivo, el #picoycédula 🛒🏦 a partir del lunes 4 de mayo, seguirá así:👇🏽👇🏽",NEUTRAL
"mas claro y real no puede ser... he aprendido mas lecciones de vida con los simpson, que con cualquier otra persona",NEGATIVE
"lo que es pa uno, es pa uno. así hayan mil personas y mil situaciones de por medio.",NEUTRAL
2 leyendas del fútbol latinoamericano.,NEUTRAL
"dejar de matar es un imperativo moral, no es un gesto virtuoso de humanidad. no le debemos nada al guerrillero que dejó de matar. es su obligación. tampoco debería sentirse orgulloso de dejar de matar. es como si yo sacara pecho por no haber ido nunca a prisión. ¡se supone!",NEUTRAL
ojalá me pasara,POSITIVE
1.3 por estas razones es q el señor denuncia como la elite del #nwo implementada por s-oros quiere destruiry caotizar este mundo y trump es el impedimento.,NEUTRAL
feliz cumpleaños a ti🎈❤,NEUTRAL
actualización del pico y cédula que incluye este viernes 1ero de mayo festivo.,POSITIVE
ya me corté el capul mores,NEUTRAL
"estos son algunos de los anuncios del alcalde jorge iván ospina, se espera el decreto oficial.",NEGATIVE
la nea de la vida de quién?,MIXED
"""quédate en casa, ahí estarás más seguro"".",POSITIVE
américa campeón hasta el 2021.🍾🕺🏻🇦🇹👹⚽️,POSITIVE
yo sólo quiero ir a ver el mar,NEGATIVE
me ayudan a resolver esta dudita?,NEUTRAL
"es claro el ""protocolo"". #obrerosalmataderosos gracias a #irresponsables.",NEUTRAL
"me recomiendan sus mejores películas en netflix, porfa.",NEUTRAL
"paradise 🌴 wigetta au donde una noche antes de la boda de vegetta, willyrex borracho empieza a cantarle frente a la ventana",POSITIVE
miente al decir que duque la “escuchó” en la reactivación gradual de la economía. desde un principio el gobierno advirtió que así sería. mintiendo intenta disfrazar la improvisación con la que gobierna.,NEGATIVE
"no quiero ser pesimista, pero el desespero y el hambre van a provocar en bogotá un segundo bogotazo, una asonada de proporciones destructivas, la señora alcaldesa no quiere que la gente salga a producir y el hambre es generadora de violencia y desmanes, sigan votando mal.",NEGATIVE
"el mamertismo que padece bogotá es más letal que covid19, uno se pone a leer el twiter de claudia lópez o senadores verdes y de verdad es preocupante como la gente aplaude que la señora quiebre la economía de la capital por no gobernar y organizar la reactivación, están enfermos.",NEUTRAL
vamos pala que la vuelta vamos a dar.,NEGATIVE
ya que tw no censura.,NEGATIVE
"for him 💔 rubegetta au donde rubius y vegetta siguen juntos solo por su pequeño bryan, quien no merece saber que sus padres se odian con solo cinco años",POSITIVE
😈😈 domingo de peluquiada!,NEGATIVE
au donde vegetta y rubius están divorciados pero viven juntos por la felicidad de su hijo brayan,POSITIVE
uno lee la historia de colombia y cada dos páginas le da ganas de armar una guerrilla.,POSITIVE
si el 2020 fuera un personaje de televisión,NEUTRAL
me cumple me hace el favor,NEGATIVE
edicion especial solo para maracaibo.,NEUTRAL
historia de 🇨🇴 ... el cartel y el m19.,POSITIVE
"en la masacre de tacueyo de 1986, murieron 166 indígenas lo hizo el hermano de pizarro. lo recuerdan?",POSITIVE
al que me tiré la mala le tiro la buena 🎶✨,NEUTRAL
"gracias a todos por esta nuestra felicidad , continuemos por el sendero de la vida #hoyceromuertesencaliporcovid",NEUTRAL
tienen que leer mi camiseta🤍,NEGATIVE
buenas nochesbona nit.,POSITIVE
mi papá compró dos coca-colas y una sprite dizque para no tomar tanta coca-cola,POSITIVE
🇦🇹 mechita querida como te extrañamos!!! ❤️,MIXED
cara de domingo con turno 12 horas,POSITIVE
cero.,NEUTRAL
esto se descontroló!!! 😍😍😍,NEGATIVE
no se imaginan lo bonito y lo espectacular que fue haberle regalado a bogotá una copa sudamericana.... aprendan 🤣 sigan soñando con video juegos,POSITIVE
pregunta para el gato ¿por qué suspendió al gobernador del chocó y no a los demás gobernadores (as) que tienen contratos con sobrecostos en la compra de alimentos? ¿tendrá esto cierto tufillo racista?,POSITIVE
"angélica lozano con la excusa chimba del perro, está quedando como una tramposa, aunque ya están acostumbradas como cuando dijeron que no eran compañeras permanentes para no quedar inhabilitadas, la doble moral de estas lesbianas es increíble",POSITIVE
hasta en fifa 20 llenan a este mocho.,POSITIVE
combinando con la paleta de colores de mi sala 💕,POSITIVE
miauuuuuuuuuuu!! nunca estarán solos!! siempre que tengan un gato!!,POSITIVE
mantenga la distancia social por favor,NEUTRAL
"el hecho de que la vaya a mercar con la senadora lozano y se vaya de paseo a su finca en plena cuarentena es la demostración de que políticos del partido verde, las farc, polo y colombia humana, pueden hacer lo que les venga en gana, para ellos no existe la ley.",NEUTRAL
un domingo como cualquier otro 😴,NEGATIVE
"la reina isabel ii ha desbloqueado un logro más en su largo mandato al ver morir por 3era vez a un líder norcoreano. la primera fue kim il-sung (1994), luego kim jong-il (2011) y ahora kim jong-un en este 2020, y ella sigue regía, reptiliana y poderosa desde su trono.",NEGATIVE
"que chimba, hasta la gente de la calle se está desifectando.",POSITIVE
me hicieron reír.,NEUTRAL
"buen domingo mis twitteros, con ganas de iniciar una rutina de ejercicios 💦🍆💦",POSITIVE
miauuuuuuuuuuu!! buenos días gatiamigos!! ya con toda la actitud!! 🐾🐾,POSITIVE
esto es… increíble.,NEUTRAL
rubius: boda para el domingo vegetta: *miniatura de directo de meteoritos nada que ver con la boda* rubius cuando vegetta se entere de que dijo algo sin consultarle:,POSITIVE
si nos conocemos hablemos quizás tengamos química,NEUTRAL
existirá un punto medio entre fuckboy y aguebado?,POSITIVE
¿quién dijo que todo lo que uno publica tiene que ser para alguien? no siempre.,POSITIVE
el mejor meme de kim jong-un y kim yo-jong ....,POSITIVE
cora y llegas.,NEUTRAL
uno así 😹🤤,POSITIVE
se pasó de verga el profe,POSITIVE
esta grosería busca nombre.,NEGATIVE
¿será que la gente que deja la nariz por fuera del tapabocas se coloca el condón en las güevas?,POSITIVE
6-1 ganó américa al huila...¿cuántos ❤️❤️❤️ para nuestro gamer ureña ? 🎮⚽️🇦🇹👹,NEUTRAL
soy virgen de recibir un domicilio con comida como muestra de cariño y afecto,NEUTRAL
todos sabemos quien planteó el partido.,NEUTRAL
que rico el culo de mi esposa,POSITIVE
que rico mi esposa queriendo pasar el canal de la televisión,POSITIVE
veneno☣️sin antídoto 👽,POSITIVE
un grandioso día de trabajo 🙏🏽 listas las nuevas fotos ❤️,NEUTRAL
"antes de subir una a ig, las subo aquí.",POSITIVE
las mejores hamburguesas de cali a domicilio... que delicia,NEGATIVE
soy la persona más feliz del planeta,POSITIVE
y se encuentra uno cosas por whatsapp...,NEUTRAL
el símbolo del hambre y la miseria.,NEUTRAL
"tal vez tú no quieras coger a cada rato, pero...",POSITIVE
no aguanto más 🥺😈😏,POSITIVE
sobreviviendo a otro día más de cuarentena😂😅,MIXED
evaluna: quiero comerme un tamal. camilo:,POSITIVE
no tenía nada que hacer.,NEGATIVE
sábado de notar tus imperfecciones a gran escala. pero me vale. al final asi y todo me amo.🤗🤫,POSITIVE
lucas es muy juguetón,POSITIVE
al coronavirus le gusta este vídeo 🤦‍♂️🤦‍♂️🤦‍♂️ (ocurrió esta mañana cali),NEUTRAL
buenas tardes,POSITIVE
feliz sabado,POSITIVE
la risa y compañía de ellas y no necesito nada más❤️❤️❤️,NEUTRAL
este vídeo es muy bueno,NEUTRAL
¡salud!,NEUTRAL
abro hilo con el top 3 de las mujeres más hermosas del universo 👇🏾 en el tercer puesto tenemos a rihanna,POSITIVE
hola mis amores ya tengo facebook 🥰👩‍💻,POSITIVE
cuando un man me quiere caer...,POSITIVE
amo mis pies y mis piernas.,POSITIVE
los profesores de la plataforma intentado saber quién es eldestrozaovarios69.,POSITIVE
"¡cuándo aprenderemos! personas que consumían licor afuera de una casa en el oriente de cali fueron sorprendidas por las autoridades. los ciudadanos afirmaron que “estaban cumpliendo años y no nos han dado ni mercado”, además de que “no sabían” que había ley seca. video: cortesía",NEUTRAL
bendiciones 💐🙏🤗,POSITIVE
quién le tomó esta foto a mi baño,NEUTRAL
buenos días en el 958282844 sábado de la cuarentena,NEUTRAL
"si como todo indica el pico epidemiológico puede llegar a finales de mayo e inicio de junio , no es hora para cometer tonterias",NEGATIVE
los memes del 2012 fueron proféticos,MIXED
te ves bien esperancito pero te faltó esta,POSITIVE
"cada día me sorprende más el talento de abelardo de la espriella y su dominio sobre los temas de país. ¿vieron como atendió a alexander lopez? yo siempre pensé que alexander era muy bueno para el debate, hasta que lo volvió trizas. sugiero que lo vean",NEUTRAL
que rico cuando se pone mi ropa interior,NEUTRAL
mi esposa que le gusta esta rica posición,POSITIVE
me encanta..,POSITIVE
"hagamos de esta noche de cuarentena, algo diferente.😘",MIXED
"esto es ser creativo..no como ustedes y sus tik tok maricas de ""esperancita""...",POSITIVE
¿será que maría fernanda cabal se refería a este vampiro o drácula del centro democrático?,POSITIVE
viernes 10:35 pm,POSITIVE
"enséñeme a ser como usted, a usted todo le da igual.",POSITIVE
"si sabes quién es, eres población en riesgo.",POSITIVE
feliz noche a todos,POSITIVE
siguiendo tendencias 🤫,POSITIVE
"mafe: ""el virus que habían sacado de los vampiros"" los vampiros:",POSITIVE
el vikingo también se los folló.....,POSITIVE
yo en los grupos.,NEUTRAL
les presento a mis ❤,NEUTRAL
"#viernessocialmuchos canarios, un pechirojo, un carpintero y no sé que otro mas en reunión por el río cali. #pajareandodesdelaventana",POSITIVE
la pose perfecta!!!! 🤤🤤🤤🔥🔥🔥cuál es la tuya???,NEGATIVE
"🥂 nunca una noche ha vencido el amanecer, y nunca un problema ha vencido la esperanza !! 🕊️",POSITIVE
ah pero luego,NEGATIVE
como aquella tarde que una calavera se asomó entre las nubes...,NEUTRAL
socializando en parchis 😏! parece que voy bien.,NEUTRAL
ya está aquí mi pedido por ups,POSITIVE
que calor 🤒.,NEUTRAL
"coffe chill ☕ luzurex au donde a guillermo le cede un asiento a luzu en un café, pero a luzu no le gusta el café descremado",POSITIVE
cuando quieres se nota!!!! ya sin bra y tanguita corrida....,NEUTRAL
a darlo todo otra vez ! 🤣,NEUTRAL
"au donde nieves es una brujita que quiere juntar a vegetta y rubius para así liberar a akira, la reina de las brujitas.",NEUTRAL
"mujeres, por favor confirmen esto.",NEUTRAL
simplemente amo esta combinación 🤤🤤,NEUTRAL
el mismo contexto,MIXED
aquí con el actual campeón de la liga 🥂,NEUTRAL
"¿y que hizo la humanidad mientras encontraban la vacuna a cada mal que nos ha acompañado durante la historia, esconderse o aprender a convivir con ellos?",NEUTRAL
holi.,POSITIVE
cancelan la liga de fútbol eredivisie de holanda sin declarar campeón -liverpool fans,NEUTRAL
listo para un día mas de trabajo!,NEGATIVE
"cada vez que hago una llamada y escucho ""movistar te recuerda, quédate en casa""",POSITIVE
toxi y sami,NEGATIVE
después de hacer deporte 😈,POSITIVE
el que nos tocó / el que merecemos.,NEUTRAL
que les parece mi pinta de hoy?,NEGATIVE
acá una buena respuesta,POSITIVE
"que parchís ni que hijueputas, vamos a jugar una partida de ouija, el primer poseído pierde.",NEUTRAL
"con la celebración literaria mundial de este año sobre nosotros, repasamos las mejores adaptaciones de libros en netflix para leer para el día mundial del libro.",NEUTRAL
el dueño de clorox después de las declaraciones de trump,POSITIVE
"alistándome para ir a trabajar, buen día para todos, todas, todes 🤪",POSITIVE
¿es camila zuluaga la periodista que más prostituye su oficio en colombia?,MIXED
blanquita viendo cómo desayunas con clorox para que se te quite el coronavirus.,POSITIVE
"una linda velada, la empiezo con una sexy pijama 🥰😘😍",NEUTRAL
"buenos días, serví un poco de té y galletas.",NEGATIVE
yo tragando pan con mantequilla de maní y mermelada a esta hora #fitness 😥,POSITIVE
y como me encantó también la dejaré por acá 🥰,POSITIVE
con las buenas noches!😴,NEUTRAL
amor a raticos no sirve marica.,NEUTRAL
ella tiene una diabla guardá',POSITIVE
cosas q pasan..!! 🤴🏻👬😈🤤😏,NEUTRAL
un antes y después de lo que me gusta hacer,NEGATIVE
es tan perfecta!🥰,MIXED
🍥 1 3 🍥 (que no se note el sueño e),NEUTRAL
por acá también quería subirlas🙇🏽‍♀️,POSITIVE
bendiciones 🙏💐,NEUTRAL
en mis planes no estaba sentir tanto por usted.,NEGATIVE
cuando tenía 8 años me diagnosticaron muerto de hambre.,NEUTRAL
me creerían si les digo que existe el ñoñoverso? 😮😯,POSITIVE
🤭😅 así si me quedo 24/7 en casa !! 😅🤭,NEUTRAL
🍥 o 2 🍥 (me vale pito si este color de pelo no estaba en alguna gira en japon lpm),NEGATIVE
5 goles vallecaucanos,POSITIVE
japón 🇯🇵 no es para cualquiera.,POSITIVE
otakus paliduchos ☠ rubiegi au donde rubius asiste a una convención de anime en japón y sin saberlo se cruza con el rapero min yoongi,NEUTRAL
policía rescató a un bebé que había sido abandonado por sus padres al oriente de cali,POSITIVE
muchisimas gracias,MIXED
gracias,MIXED
"gracias a todos de nuevo, ayude a muchas mas familias.",POSITIVE
"buenas tardes muchas gracias a todos por su gran apoyo, se que no era el medio adecuado pero muchas muchas gracias, con su gran aporte ayude a muchas mas familias sin importar si son de izquierda o derecha o el color de piel, son personas que lo necesitaban al igual que yo.",POSITIVE
que tal mi encaje negro 🖤💣,NEUTRAL
holi 🙇🏻‍♀️,NEGATIVE
hoy me siento pasable,POSITIVE
doble comida y chelas.,MIXED
hoy me peine para teletrabajo,POSITIVE
enojada o asoleada jummm,NEUTRAL
lo mejor del 2019. 🔥 eramos felices y no lo sabiamos.,NEUTRAL
min yoongi como willyrex –el chino (es broma 🔪😔)–best vocals–insultos disimulados–green,POSITIVE
los periodistas prepago obligan a petro a que muestre su historia clínica y haga pública su tragedia pero se quedaron callados ante las declaraciones de aída merlano y los audios de la ñeñepolítica. ¡el banquero le debe estar pagando muy bien a estos lameculos hijueputas!,POSITIVE
buenos días desde el fénix...,POSITIVE
"pasada la crisis del coronavirus, quédate con quien te llamó, con quien te escribió, con quien se tomó el tiempo de ver una película o serie contigo de manera virtual, con quien te regaló una video llamada o se ocupó de saber si necesitabas algo, el camino es con ellos ❤️",POSITIVE
"honorable mentiroso, a quién se le ocurre jugar con su salud? #petromiente",MIXED
una se acuesta juiciosa y despierta como si me hubiesen metido mano por todo lado😛,NEGATIVE
un gustico mañanero,NEGATIVE
🤣🤣 el pseduo periodista #hassannassar la vuelve hacer 🙌🏼#nostradamus,NEUTRAL
feliz cumpleaños a mí y feliz #diadellibro,MIXED
o es pariente de drácula o el retrato se lo hicieron en carnaval,POSITIVE
mi aplauso es para todos aquellos que mantienen vivas a las colonias felinas,POSITIVE
a ver si en modo app si lo empiezan a utilizar 🙂,NEUTRAL
estaba buscando las lyrics de tokyo love hotel y i-,POSITIVE
elimina a uno. empiezo yo: jbalvin toda la vida.,NEGATIVE
necesito mi bici de nuevo 🙄😓,NEUTRAL
vamo' a ver quesloquees. #charmed remake.,MIXED
"solo toma mi mano, de lo demás nos encargamos luego.",NEGATIVE
mi lado cursi no me lo saca cualquiera parce.,POSITIVE
— ¿y estamos preparados para atender el covid19? – yo digo que si...,NEUTRAL
los venezolanos llegan a su país y no los dejan seguir hasta cumplir examenes y cuarentena (todo en zonas de frontera) . en colombia se dejan seguir como si nada por todo el territorio nacional sin demandar un pasaporte sanitario .,POSITIVE
¿en que le puedo atender?,NEUTRAL
siempre quise subirlas y ahora puedo hptas 🥰,NEUTRAL
que necesidad de dañarle a uno la noche? 😢😭,POSITIVE
hoy andaba inventando maquillarme...,POSITIVE
hola twitteros!,NEUTRAL
que decorado me queda mejor amigues.,POSITIVE
"los hombres podemos ser todo lo que ustedes quieran, pero como amigos somos mucho mejores que las mujeres",POSITIVE
"ryo yamazaki es un fotógrafo que crea sombreros con el pelo de los gatos, aquí van 4 ejemplos.",NEUTRAL
cora y pones el café,POSITIVE
pre- cumpleaños.,POSITIVE
vive y deja vivir 🤗,POSITIVE
"un boceto más el día de hoy, para el cartel al final será detallado cada uno 😅 (zero two)",NEGATIVE
frijoles para el alma😍,NEUTRAL
cuanto tiempo habrá estado gritando esta señora pa llegar a escribirme,NEGATIVE
"no tengo el mejor cuerpo pero que más dad, soy un simple mortal",POSITIVE
me hace falta la calle,POSITIVE
mis bebes cada día mas lindos como el papa 😌,POSITIVE
"atención. reportan que ciudadanos extranjeros, bloquean el paso por el sector del cam, piden ayudas por parte del alcalde.",MIXED
buenas tardes a todos y a todas,NEUTRAL
"en proyecto del plan de desarrollo de #cali, me preocupa la escasa interacción con la ciudadania, limitando los mecanismos de participación. no podemos negarle a la comunidad la oportunidad de aportar en la transformación de su territorio.",NEGATIVE
disponibles en talla s,NEUTRAL
cora si soy tu psicóloga fav,POSITIVE
día 51 solo me queda mostrar las patas,POSITIVE
"¡hey gente de twitter!esta familia está pasando por muchas necesidades, entre ellas una operación para su hijito que es urgente y no cuentan con el dinero.están vendiendo refrigerios a $10.000 con domicilio en cali.si se apuntan, el señor se llama alexander 📲305 8179540",MIXED
extrañando esos días de mucho deporte.,NEGATIVE
ni siquiera estando mamando gallo en casa me atrevo a ordenar la ropa. 🙁🙁,POSITIVE
para reflexionar sres,POSITIVE
ojoo no podemos tirar por la borda todo lo que hemos ganado con una precipitada superación de la cuarentena . es el momento en donde la evidencia cientifica sea la que determine nuestro camino,POSITIVE
reflexión,POSITIVE
no me molestaría caer en la rutina de comerte todos los días.,POSITIVE
cuando era mas niña jiji,POSITIVE
"papa francisco, gracias.🙏",MIXED
estoy que lo meto así sea a familias en acción.,POSITIVE
"hay mejores que yo, pero ahí no es, porque no soy yo",POSITIVE
¿qué dice la banda de twitter?,POSITIVE
jajajajajaja jajajajajaja jajajajajaja jajajajajaja😂😂😂😂😂😂😂😂😂😂,NEGATIVE
la relación a este mensaje está en génesis capitulo 3 versículo 15,NEGATIVE
me gustan mis labios.,NEUTRAL
"yo me aburro hablando con todo mundo, menos con usted.",POSITIVE
me sentía sexy 🤭,MIXED
besos mis amores .😈,NEGATIVE
a descansar,POSITIVE
ya estoy cansado de estar 24/7 en el computador 🥺,POSITIVE
quieres salir amigo mio?,NEUTRAL
🇦🇹👹 ¡ven! a esto es a lo que nos referimos con la mejor hinchada de colombia. #quédateencasa#somosresponsables,NEUTRAL
🎼 pintarse la cara... color esperanza !! 🎨🖌️,NEGATIVE
pronto nos veremos 🙈,NEGATIVE
famosos uribistas:jessi uribe sebastián yatra maluma jorge cárdenas (parásito) artistas antiuribistas:julián román adriana lucía robinson díazandrés parra ¡el talento no se compra pagando payola y views en youtube! ¡gran hijueputas!,MIXED
"servicio social cali 📢buena tarde, estoy vendiendo plátano, naranja, mandarina, limón por mayor y detal.. más información al 322-5130686",NEGATIVE
querido diario; hoy me puse un traje de baño para sentirme un poquito en libertad. funcionó. mañana que iré a hacer... 🤔,NEUTRAL
te esperamos el 25 de abril nuevo programa!!,POSITIVE
¿cuál fue la última foto que se tomaron en la u? la mía es esta.,POSITIVE
cómo va la partida:médicos $100diputados $5000vidas salvadas:médicos :1000000diputados: 0ahí está el detalle de por qué estamos tan jodidos en venezuela.buenas tardes,NEUTRAL
"buenas tardes, alguien de buen corazon que nos pueda hacer el favor de regalarnos un mercado, se lo agradeciriamos con todo el corazon, vivo sola con mi hija de 7 años.direccion: calle 91 # 26a1-25 primer piso.b/ puertas del sol sector 4.celular: 3506277671.gracias por su ayud",NEUTRAL
cuando la tipa está rikisima pero no sostiene una conversación sencilla:,NEGATIVE
"tú no venías con un trailer, así que te hice uno. te amo.",POSITIVE
"no te voy a reclamar nada, pero si lo voy a tuitear.",POSITIVE
ten paciencia y afirma tu corazón.,NEGATIVE
"🥺 dos cosas que extraño un montón, en una sola foto 🇦🇹♥️",NEUTRAL
como de costumbre tratando de ser fit otra vez,POSITIVE
aquel 7 de diciembre 2019.⭐14🇦🇹,POSITIVE
muy gamin uno con gorra dentro de la casa?,POSITIVE
vete ya coronavirus te odio,NEGATIVE
hasta que llegó better call saul goodman.,NEUTRAL
¿por qué le dice a jessi uribe que lo van a “acabar” por apoyar a ? ¿qué tiene de malo apoyar públicamente a uribe?,NEGATIVE
"amén, reamen, amenzaso.",POSITIVE
tu tienes boca grande dale ponte a jugar 😈,POSITIVE
me gusto como salió mi maquillaje 💗,NEUTRAL
"buenos días, mundo! hoy noticias de cali para el mundo. con la ilusión de un nuevo futuro",NEUTRAL
"¿reconoces a este personaje ? desde años atrás mostró su admiración y alianza con ""el terrorismo"" y no es montaje es una foto de mi archivó.",NEGATIVE
duchado y a dormir!,NEUTRAL
cómo olvidar esta icónica imagen donde kim jong un inauguraba una guardería fumando mientras atrás un lobo se cogía a doraemon. siempre en la memoria.,POSITIVE
rezar por alguien es un verdadero acto de amor.,NEGATIVE
"si tu cachetero se te hace tanga, no tienes que andarle llorando a nadie, ánimo nalgona.",NEUTRAL
"""otras maneras de usar la boca."" -rupi kaur.",NEUTRAL
"si van a tener pareja para ponerle cachos, mejor no tengan nada y así pueden vivir felices.",NEGATIVE
guardando todos los recuerdos lindos del 2020,POSITIVE
"es realmente patético cómo nos ponemos mal por alguien que la está pasando bien sin nosotros, y que mientras nosotros les echamos de menos y nos preguntamos si también nos pensarán, ellos ni se acuerdan de que alguna vez existimos.",NEUTRAL
pulidito 🤴🏾,POSITIVE
cuando rompes la cuarentena para ir a comprar cosas básicas y ahora vives 14 días con la zozobra de saber si te contagiaste de coronavirus o no.,NEGATIVE
"luis barbat, tricampeón con de la pava (2000, 2001 y 2002). tomado de la revista deportiva balón, febrero del 2000.",POSITIVE
ese sol es mágico ☀️,POSITIVE
como me veo linda como siempre😋😋😋😋,POSITIVE
q riko q me lo meten😋😋😋😋,NEUTRAL
no pensé que diría esto pero... extraño trabajar 😔,NEUTRAL
"falleció por el covid mi camarógrafo personal en guayaquil. fernando albán, el camarógrafo ecuatoriano más valiente que he conocido. ésta es su historia en el conflicto colombiano. (hilo↓)",MIXED
mi buena mano soy yo misma🥂,POSITIVE
todos los famosos indignados porque paulina rubio inhaló cocaína en pleno live de instagram...,NEUTRAL
último día de descanzo!!!,POSITIVE
empecemos el día,POSITIVE
ya perdí la cuenta... que dia es ¿?,NEUTRAL
con fármaco/sin fármaco,NEUTRAL
cuándo iba a la u :cc,NEUTRAL
hoy el petróleo vale lo mismo que tu ex.,NEGATIVE
opi y kipien tiempos de cuarentena,NEUTRAL
ya yepeté 🐷,NEGATIVE
"solo a un colombiano se le ocurre irse en febrero a recorrer la india en bicicleta, país con más de 1.600 millones de habitantes con una pandemia galopando por asia, ahora la culpa es de que no los trae, en semejante crisis del mundo entero.",NEUTRAL
eres arte 🎭,NEUTRAL
dejemos esto claro... ¿ quien fue mejor jugador diego armando maradona o edson arantes do nascimento ( pelé ). ❤️ pelé 🔁 maradona,POSITIVE
no mames,POSITIVE
