tweet,sentiment
gran recibimiento️ gracias huila en neiva huila,NEUTRAL
esto es muy emocionante huila primer equipo colombiano en ganar la copa libertadores femenina orgullo de todo el país en…,POSITIVE
me parece importante la actitud que usted viene tomando en las comisiones para defender las clases más pobres de este pais,NEUTRAL
en reunión en neiva con las distintas tendencias conservadoras delegados de los municipios y los 4 precandidatos a la gobernacion mi compromiso es contribuir a la unidad y al futuro del…,NEUTRAL
si hay un 1% de opción entonces hay 100% de esperanza no escogemos partidos (@ estadio guillermo plazas alcid in neiva huila w/ mfc ),NEUTRAL
siempre que se pueda te voy a alentar hoy solo sirve ganar te amo millonarios (@ estadio guillermo plazas alcid in neiva huila w/ mfc),NEUTRAL
vamos millonarios (@ estadio guillermo plazas alcid for atlético huila vs millonarios in neiva huila w/ ),NEUTRAL
los refuerzos de laluciernagacaracol mis amigos y compañeros y antes de que me dieran mi camiseta prácticamente jajajaja que bueno se pasa cuando se comparte con…,NEUTRAL
que orgullo compartir con este maestro jugar en el mismo equipo disfrutar de su clase se queda uno corto en palabras prácticamente grande el “viejo” willy y bueno mi estreno en la…,NEUTRAL
los estudiantes nos organizamos para defender la educación como un derecho y no como un servicio,NEUTRAL
no me di cuenta donde le tenía la mano a la ruski en desierto de la tatacoa,NEGATIVE
i'm at aeropuerto benito salas (nva) in neiva neiva huila,NEGATIVE
y acá vamos de nuevo prácticamente rumbo a bogotá y luego pa medellín aunque se retrasó el vuelo y ya perdí el otro pues hay que tener buena actitud …,NEGATIVE
mi felicidad es verte jugar ️ (@ estadio guillermo plazas alcid for atlético huila vs independiente santa fe in neiva huila w/ ),NEUTRAL
próximo fin de semana amigos de neiva' nos vemos en el centro de convenciones josé eustacio rivera muchos saludos y abrazos bendiciones amigos en neiva huila,MIXED
contra la corrupción flagelo que está acabando el pais domingo 26 de agosto todos a votar por el bien de colombia en…,NEGATIVE
listos en neiva huila para la en neiva huila,MIXED
dios mío gracias por este nuevo año de vida que me das por el gozo la felicidad el amor y la salud por la bendición de mi familia por el cariño de mis amig y por las maravillas que…,POSITIVE
reír y disfrutar de cada paso que doy en mi vida amo hacer mi trabajo como jamás imaginé hoy…,NEUTRAL
desde las ferias de manizales para toda colombia la voz en fonda los arrieros neiva,NEUTRAL
mi resumen de logros en 2017 1 condecorado por el concejo de la…,NEUTRAL
la vida es para disfrutarla …,POSITIVE
acaba de publicar una foto en andrés zamora cirugía plástica,NEUTRAL
rinoplastia masculina dr andres zamora miembro de la sociedad…,POSITIVE
que estrés tan hijueputa,NEUTRAL
sueños hechos realidad → en torre eiffel paris,NEGATIVE
un dia mas gracias a dios en neiva huila,POSITIVE
trabajar estos dos años con un visionario como ha sido mi mejor viaje @…,NEUTRAL
es valinte valiosas cariñosas independientey muchas más virtudes los hombres agradesemos a ellas,POSITIVE
disfrutando de mi gente bella del sus hermosos lugares y sus delicias nos vemos neiva…,NEGATIVE
mi gente de estaremos el próximo sábado firmando autógrafos y cantando nuestros…,POSITIVE
las mujeres aman esta canción ️ ️…,POSITIVE
laurakarina neniiiss nunca pensé que al juntarnos íbamos a pasar…,NEUTRAL
nuestro equipo sexual en …,POSITIVE
estamos listos para parrandear neiva en unos instantes nos vemos en la casa en el aire en…,NEUTRAL
es un gran placer descubrir que nuestros escritores tienen lectores en todo aquí…,NEUTRAL
esperando prácticamente el avión en el aeropuerto de neiva gracias a su gente tan maravillosa …,NEUTRAL
en este momento y hablando de en en la…,NEGATIVE
que nunca había pasado que a cualquiera le puede pasar que la garganta está pidiendo un…,NEUTRAL
prácticamente antes de empezar el show de la luciernaga en neiva con …,NEGATIVE
así deberíamos estar siempre cierto en hotel neiva plaza,NEGATIVE
huila es emprendimiento bienvenido exporurales en recinto ferial…,NEGATIVE
de gran satisfacción compartir con dos de mis maestro mis respetos y…,NEUTRAL
mañana de participación en la semana de la paz en el colegio ideha gracias equipo,NEUTRAL
hoy de vuelta atlético huila vengo con muchas espectativas con…,POSITIVE
porque no ser feliz si dios tiene el control de toda tu vida gracias a mi…,MIXED
huila colombiamap,POSITIVE
visita estudiantes vii,NEGATIVE
perdió vergüenza vuelos nocturnos cancelados easyfly cumple sus vuelos gran defensor de los derechos de avianca,NEUTRAL
foticos del sábado en jesús maría santander y ayer en la tarde en piscilago melgar ️…,NEGATIVE
la satisfacción de llevar alegrías (get repost)・・・nuestro artista silvestre…,NEUTRAL
desde neiva huila en las fiesta de san pedro el caballero & …,POSITIVE
con la más @ fiestas del san pedro en…,NEGATIVE
desde neiva huila en mi segundo día de trabajo con las botas…,NEUTRAL
temprano es mas bacano con olimpicaneiva …,NEGATIVE
que felicidad neiva infinitas gracias por tanto amor ️ cristalinahuila …,NEGATIVE
"""mujer ejemplar donde se hallara es más valiosa que las piedras preciosas cuando habla lo…",NEUTRAL
lindo detalle de la hinchada alta tensión sur ️ @ hotel neiva plaza,POSITIVE
picadita con la familia y amigos @ neiva york gastro pub,NEGATIVE
desierto de tatacoa un lugar muy especial en huila …,MIXED
aquí seguimos @ 107 8 alfa estereo neiva,POSITIVE
haciendo una de las cosas que las cosas que más disfruto conocer los rincones de este…,NEUTRAL
felicitaciones por el nuevo programa en fmunola más linda lejos…,NEUTRAL
1 2 3 por @ palermo huila,NEGATIVE
he caído muchas veces para no saber como levantarme esta vez orgullosa de ser la capitana de…,POSITIVE
mmm me fascinó la versión gourmet del tradicional patacón con carne desmechada de este…,NEUTRAL
huila revisa avance convenio con concesionaria aliadas asisten reg cauca y putumayo más trabajo,POSITIVE
dir planeación recorre neiva felicita a subdirector y dir regional aporte a región,POSITIVE
vamos por una nueva conducción de pupetete platinobijou agushuergazapatos @…,NEUTRAL
fortalecerá productos turísticossan agustín y tatacoa por aumento de turistas pertinencia y paz,NEGATIVE
si necesita resfregon dale,NEGATIVE
a esta hora realiza rueda de prensa informando el rescate del ganadero fabio duran,POSITIVE
"a la cárcel de rivera enviados por juez de garantías ""el loco"" y su hermana por tener tres armas de fuego ilegales",POSITIVE
jajajajaja tan mío,NEGATIVE
mi futuro ante mis ojos …,NEUTRAL
alumbrado navideño en mi neiva city feliz fiestas @ parque…,NEUTRAL
adiós hermoso paraíso próxima parada ️ bogotá sorpresas @ benito salas airport,POSITIVE
este sábado 26 en neiva y ☇☇☇ @ neiva huilaa,NEUTRAL
no he podido parar de comer achiras desde que llegué al huila @ centro neiva,NEUTRAL
hoy desde …,NEUTRAL
y aunque se derrumbe el cielo nunca vas a estar solo porque siempre estaré (@ estadio guillermo plazas alcid),NEGATIVE
ay la gente mi gente ️️,MIXED
neiva hoy nos vemos buenos días,NEUTRAL
temblor se imagina donde los colombianos viviéramos en chile,NEGATIVE
nuestro y está en en y allí también podrán…,NEUTRAL
resultados microrueda de empleo neiva población víctima ape huila con oportunidades construimos paz,POSITIVE
feliz de conocer un lugar mágico de nuestro país hoy 8pm el cartel de la mega desde el…,NEUTRAL
llega la noche al desierto de la tatacoa y nos alistamos para el cartel de la mega 8pm @…,NEGATIVE
recargándome @ decierto de la tatacoa,POSITIVE
huila contribuye a relevo generacional con formación técnicapertinencia revista semana sostenible,NEGATIVE
javier san juan empresario cafetero huilense consolidó su empresa boscafe con recursos,NEGATIVE
encuentra ya de y en …,MIXED
me declaro fan del llanto y de los días de lluviade la nostalgia la tristeza y la…,NEUTRAL
magolo caiman del río madgalena símbolo del cuidado de la fauna silvestre participa en,POSITIVE
capacitación especificación requisitos software,NEUTRAL
buenos dias mundo aqui mis compañeros de vuelo y yo…,NEUTRAL
gracias por tanto cariño @ centro neiva,NEGATIVE
buen dia mundo sigue la promocion en neiva y por la noche nos vemos en el dificil magdalena…,NEUTRAL
mas de 20 000 personas acompañaron al gran y 8a en neiva huila en el…,NEUTRAL
nos vemos ahorita al aire desde el monumento en con detalles del…,POSITIVE
comenzó la recochita con mis amores y ️…,POSITIVE
mi falda del domingo pegándome la rodadita a las fiestas de san pedro…,NEGATIVE
jajajajajja hace 5 añitos con kr tenaz jajajja @ san pedro plaza comercial,NEGATIVE
muchas gracias a todo el pueblo de estudiantes de san luis no tengo palabras de agradecimiento a…,NEGATIVE
ya en esta noche compartiré poemas de dios una noche donde jesus hablará a tu vida …,NEGATIVE
¡muy buenos días les deseamos un excelente fin de semana cuídense mucho,NEGATIVE
¡buenos días el con entusiasmo los invita a despedir esta semana,NEUTRAL
hoy decimos por darnos tanto a los citadinos que…,POSITIVE
corregir reescribir y compartir inemneivasedecandido colombia,POSITIVE
"celebrando en neiva después de una función maravillosa con boleteria agotada ""no nací para…",NEUTRAL
chao neiva nos vamos en este aparato jaja @ benito salas airport,POSITIVE
y con esta cara le digo adiós a neiva que bonita sorpresa anoche gracias a todos los que…,NEUTRAL
amigos ya en neiva está noche los esperamos en el mejor programa de radio paranormal el cartel…,NEUTRAL
shirley johana ortiz abella candidata del barrio san martín de la comuna 7 hizo ayer su inscripción oficial,NEUTRAL
el corregimiento de fortalecillas vivió la ronda sampedrina felicitaciones a las ganadoras del certamen,POSITIVE
la academia estudio de arte inscribió su candidata al reinado señorita neiva se trata de angy katherine puentes,NEUTRAL
que lindas son las personas que ni te conocen y te escriben de la mejor manera @ neiva colombia,NEUTRAL
siempre construyendo hoy con el en con …,NEUTRAL
vamos mi huila (@ estadio guillermo plazas alcid in huila cauca),NEUTRAL
vamoooos mi huilaaa,NEUTRAL
proyecto avanzando con éxito para mejorar ecosistema digital neiva,POSITIVE
un cálido saludo y agradecimiento a diego pascuas y su programa punto de encuentro un abrazo y…,NEUTRAL
un cubito en maicrat toy aburrida,NEGATIVE
a descansar después de este día (@ barrio la gaitana in neiva),POSITIVE
con cuello @ palermo huila colombia,NEUTRAL
ya hoy de vuelta a bogotá a trabajar como una hormiguita no veo la hora de mostrarles los…,NEGATIVE
@ neiva colombia,POSITIVE
@ conjunto reservado encenillo,NEUTRAL
bienvenido 2016 de corazón quiero desearles lo mejor para este nuevo año que este lleno de…,NEUTRAL
gracias un motivo más para seguir recorriendo el camino a la excelencia,POSITIVE
rumba la cura de todos los males de amor,NEUTRAL
jugo de cholupa neiva 37 grados …,POSITIVE
iniciando encuentro nacional organizaciones sindicales ditvos neiva agenda 2016,NEUTRAL
procurando no verlo así si llegas a venir a neiva,NEUTRAL
de mi corazón @ neiva colombia,NEUTRAL
"""si sonríe a la mitad de un beso conmigo ese es """,POSITIVE
el deporte es vida️ @ canchas sinteticas terminal,POSITIVE
gonderland algún día sé que vendrás a colombia (a neiva para ser más específica) y entonces yo seré eternamente feliz * *,NEUTRAL
gracias a el ejercitonacionalcolombia disfruto con …,NEUTRAL
hoy en neiva buenas tardes opitaslos esperamos en el coliseo cubierto la libertad concierto…,POSITIVE
"colombia ""el taxista"" …",POSITIVE
haciendo coros con en el @ tropicana neiva la mas bacana,NEUTRAL
"apoyando al programa en la realización del standupcomedy ""lo que el…",NEGATIVE
ya casi llegamos y esta belleza viendo peliculas a esta hora (@ neiva (huila)),POSITIVE
en bogota plazoleta de comidas,NEGATIVE
cerradas las votaciones dios te bendiga hermano mío tu labor en esta campaña impecable orgullosos…,POSITIVE
hoy más que siempre por este hombre mueren de amor en mi ciudad …,NEGATIVE
mi voto de confianza y esperanza para mi alma gemela @ neiva colombia,NEGATIVE
hoy la v de la victoria en las manos de dios @ neiva colombia,NEGATIVE
ya en el sobre porque para mañana necesito llenarme de mucha energía tenemos caminata desde…,NEUTRAL
abuelita tecnológica 84 años no tiene precio @ neiva colombia,NEGATIVE
un beso a grande escala @ neiva colombia,NEGATIVE
gracias @ neiva huilaa,POSITIVE
qué hermosooo por dios,NEUTRAL
por acá trabajando por el cambio @ flora,NEUTRAL
segunda parte curso de periodistas en neiva por parte de co y gracias magnífica ponencia,NEUTRAL
preparamos el ataúd no mejor evitemos el funeral de la pasión tour en cali…,NEGATIVE
"""seducción al máximo"" llega a cali jueves 1 de octubre a las 700 pm cinemateca de la tertulia …",POSITIVE
apoyo de familia @ neiva (huila) colombia south american,NEGATIVE
gracias por el cariño neiva la casa llena y activada con @ olé,NEGATIVE
y a beber con el rey del chupe @ alpavision canal 2,NEUTRAL
ccentretenimiento with repostapp・・・gran día de trabajo con en …,NEUTRAL
feliz domingo @ neiva colombia,NEUTRAL
sold out lleno total en neiva multitudinario encuentro con este lindo público y mañana nos espera…,NEUTRAL
listo para el show @ huila neiva,NEUTRAL
"""sin campo no hay ciudad debemos reestructurar las políticas de desarrollo rural""",NEGATIVE
viaducto mas grande de colombia ubicado en la vía garzón agrado departamento del huila sur de colombia,NEUTRAL
gracias por apreciar mi gran apoyo los amo inmensamente el mejor regalo de amor y amistad los amo,NEGATIVE
iniciativa de hundida 2 veces será retomada o desfigurada,POSITIVE
por acá muy feliz en mi tierrita @ neiva (huila) colombia …,POSITIVE
""" etico privacyfix tu privacidad depende de la privacidad de los demás",NEUTRAL
el trabajo dignifica es cierto pero muchas veces ingresar al mundo…,MIXED
@ reserva de la sierra,NEUTRAL
solo me falto verme contigo blue ( (@ neiva ( huila)),NEUTRAL
la bebé antes de danna mi cuñis @…,POSITIVE
una es una ternura dos son un amor y mis akira y yoko son lo mejor del mundo,NEGATIVE
llegamos (@ neiva ( huila)),POSITIVE
parce extraño ver a mima histérica por mi culpa,POSITIVE
yo sin mis amigas me siento un ser incompleto,NEGATIVE
todo esta de lo mejor pero si estuvieras acá seria perfecto,NEGATIVE
en la coronación y elección de la reina popular del bambuco apoyo a nuestro folclor,MIXED
"con ""la burra"" artesano de nuestro sombrero suaceño compartiendo con nuestra gente estas fiestas",POSITIVE
"el superpoder de dar vuelta a una discusión y terminar ""teniendo"" la razón",POSITIVE
que dios traiga las mejores cosas para mi familia,NEGATIVE
al mejor estilo vintage de mi akira (al fondo) y su amiga anabantha es,POSITIVE
y de que manera esta volviendo su voz es tan perfecta️ tiene que ser él,NEGATIVE
"""la adversidad es necesaria para formar un carácter estable y firme para enfrentar cada situación dificil""",NEGATIVE
estas dos niñas ya se van a dormir akira y anabantha las amo,MIXED
tuve que emberracarme con por bloqueo de teléfono que ellos me vendieron finalmente me lo reemplazaron temporalmente,NEUTRAL
feliz cumpleaños ovalles @ conjunto residencial la morada del viento,NEUTRAL
sr hay que reproducir la obra del maestro ernesto guhl y un buen simponsio,NEGATIVE
gano mi glorioso atlético huila lideres con 38 puntos,NEUTRAL
osea madure bobo estúpido,NEUTRAL
arley acosta el mejor en nacional de pesas de santa marta clasificatorio para juegos nacionales,NEGATIVE
arley acosta tres oros en arranque envión y total en nacional de pesas de santa marta que viva el huila,POSITIVE
gob firma contrato de comodato para poner en marcha centro de gestión minero ambiental en el huila,NEUTRAL
me morí con esta belleza col,NEUTRAL
gob visita laboratorio del centro de gestión minero ambiental del noroccidente del huila,NEGATIVE
en verdad muchas gracias por essto lloro lloro,POSITIVE
será posible que alguien haga algo para que aeropuerto de neiva tenga al menos un cajero automático,NEGATIVE
no se puede revictimizar a la universidad de córdoba no mas detenciones de estudiantes cual es el respeto al territorio de paz,NEUTRAL
ayudar a nepal ante la enorme tragedia,MIXED
colombia tubo la contra y no alcanzo pego en el palo cada ves mas cerca del 4,NEUTRAL
830 iniciaentrega de kits escolares a nin proniño,POSITIVE
asi se vive el mañanero desde neiva jajakaj @ departamento del huila,NEUTRAL
para los que deseen una carta astral pueden apartar su cita a nivel nacional al número 3219448109,NEGATIVE
virgen santisima asi nos reciben en la hermosa neiva @ departamento del huila,POSITIVE
hoy desde neiva con desde las 8pm con edwin,NEUTRAL
lindo hotel para acomodar los motetes en (@ hotel milan boutique in altico huila),MIXED
la calurosa y hermosa neiva (@ aeropuerto benito salas (nva) in neiva),NEGATIVE
esta noche desde neiva para colombia edwin,NEGATIVE
así consigue finlandia ser en educación en europa la primera inversión social la niñez y en ella la educación,POSITIVE
todo lo que pasa contigo es hermoso,NEGATIVE
primera parada fundacion uno y dos unidos en chicala neiva,NEUTRAL
columna menores pedagogía y respeto miraneiva creó comité prevenir abuso sexual y maltrato infantil,POSITIVE
hoy es una de esas noches en las que sólo tengo ganas de ti,NEUTRAL
por una nueva y linda historia,MIXED
q viva los aupadores de la guerra la gurisatti encabeza la lista,NEGATIVE
descubre que tipo de viajero eres y participa en el sorteo de 5 bonos de $200 000 ¡clic aquí,NEUTRAL
hola dennis queria preguntarte cuando vas a venir a neiva quisiera conocerte ojala vengas algun dia te amo,NEUTRAL
todos a apoyar a la princesa,NEUTRAL
gracias por tantoo mami amiga y confidente te amo,MIXED
“así pensaba en él sin quererlo y cuanto más pensaba en él más rabia le daba y cuanto más rabia le daba más pensaba en él ”— gabo,NEGATIVE
santafelicidad,NEUTRAL
gracias a dios ganamos atlhuila 3 vs dvpereira 1 seguimos copa aguila gracias por el apoyo,NEUTRAL
la vamo' a tumbar el fds,POSITIVE
luego de 35 intervenciones y 2 hrs de audiencia pública procurador ordóñez da instrucciones para atender solicitudes,NEGATIVE
una hora cumple el procurador alejandro ordóñez atendiendo junto a su equipo a la comunidad de huila en neiva,NEGATIVE
"""procuraduría es una especie de 'desatanudos' y por estamos aquí para escucharlos y recibir sus quejas"" procurador",MIXED
rechasamos las conductas antisindicales que uso para despedir,NEGATIVE
finalizó 2 2 empate con sabor a victoria,NEUTRAL
tener esto en mi poder me da mucha alegría,NEUTRAL
por que siempre esta acompañándome en los momentos buenos y malos nic @…,NEGATIVE
¡¡gooooooooooooollllllllllll @ estadio guillermo plazas alcid,POSITIVE
vamos román @ hotel chicala ltda,POSITIVE
uno no exige un lugar a uno le deben dar el lugar,NEUTRAL
buen especial hoy en nuestra edición impresa los invito a leerla ¡hoy vamos por más,POSITIVE
intervención de en debate por una educación pública gratuita y de alta calidad,NEUTRAL
te amo mi hermoso dios te bendiga besos y abrazos,POSITIVE
que buena serie metástasis es excelente la puesta en escena de,NEGATIVE
""" laras xq debemos amar nuestra ciudad para gobernarla con pasión y entrega y hacerla prosperar",NEGATIVE
si amas dilo con todo lo que hagas,NEGATIVE
otro año mas a tu lado te queremos mucho dios te bendice,POSITIVE
excelente fin de semana para nuestro fut huilense ganó mi en 5 2 y mi 0 1 en,NEUTRAL
excelente victoria ante chico en condición de visitante 24 ptos y sigue en la tabla de los ocho gracias muchachos,NEGATIVE
si quieres tomar una bebida de café al lado de una refrescante fuente visita en (huila),NEUTRAL
paisajes exóticos deportes náuticos y muchos cultivos de tilapia es lo que se puede ver en la represa de betania,POSITIVE
—linda que lindo cabello tienes —soy jesús,POSITIVE
¿quien en los baños de san pedro plaza,POSITIVE
vacaciones en ibagué,NEUTRAL
""" la paz de por las vías de",NEGATIVE
te falta sangre de una virgen corriendo sobre la calavera del carnero,MIXED
"me van a matar por ""quita maridos"" y uno bien sano *daña ese matrimonio*",POSITIVE
*se da cuenta que en neiva no hay chicos solo chicas*,POSITIVE
uno sabe que le está pasando algo mas con esa persona cuando lo ve le quiere dar muchos besos pero no puede y luego entra depresiooooon,POSITIVE
ten cuidado,NEUTRAL
todos tenemos a una persona por el que haríamos cualquier cosa incluso volver a equivocarnos,NEUTRAL
que más puedo decirte tal vez puedo mentirte sin razón pero lo que hoy siento es que sin ti estoy muerto,POSITIVE
les comparto este hermoso paisaje que tuve la fortuna de conocer en el hermoso departamento del huila es otro mundo,NEUTRAL
problemas con la guajira viene desde muy atrás gobiernos solo la ven como destinos turísticos y no prestan atención a sus problemas,POSITIVE
mba que está pasando que el gobierno no se pronuncia,NEUTRAL
neiva necesita una revolución una revolución q se puede generar en manos d laras la mejor opción xa neiva,NEUTRAL
que bonito es saber que hay gente que no le da miedo hacer esto,NEGATIVE
"así se ve la capital del cuando según sus habitantes esta ""fresco"" en este momento 24 grados",NEUTRAL
listos esta noche para gritar juntos por una guajira explotada pobre y sedienta de igualdad y reconocimiento,NEUTRAL
el almuerzo antes del afloje,NEGATIVE
llevo dos horas esperando un avión sean más puntuales con el horario de los vuelos,NEUTRAL
los festivos se hicieron para comer todo en día,NEUTRAL
mi única droga eres tu y si no la adquiero me muero,NEUTRAL
mira mis ojos y verás que no hay nada qué ocultar,POSITIVE
una mujer pars desvelarme con ella,POSITIVE
"""la politica es para construir no destruir laras""",NEGATIVE
te amoooo muchoooo vida mia ♡♡♡ graxias mil graxias por existir & estar en nuestras vidas teeeee amamos ♡♡♡,NEGATIVE
un amor infinito y puro grande y lleno de muchos momentos inolvidables te amo y te amaré mi vida entera,POSITIVE
cada día confirmo más que esperar algo de alguien así sea mínimo terminará decepcionándote,NEGATIVE
con razón farc anda sin problema jajajajaja,NEUTRAL
la vida es el andar y ellos las estaciones porque aunque esté bien con mi soledad también tengo ese par que son placas en el corazón,POSITIVE
nunca entenderas la grandeza de este amor ♡18m♡,NEGATIVE
si usted supiera que el es miooooo,POSITIVE
jaajajajajajaja,NEUTRAL
hombres que sepan ser hombres pooor favor,POSITIVE
ajajajajajjajaanaajajaajajaajjaajajajajajajajaajajajjajauj,NEGATIVE
no supimos entrelazar nuestros demonios y eso nos llevó al abismo,NEUTRAL
eso de tener alguien con quien hablar locuras a media noche no es suerte es una bendición sos lo mejor mi flaca,NEUTRAL
ojalá en los hospitales de colombia atendieran como lo hacen en la novela,POSITIVE
ni tu me mereces ni yo te necesito,NEUTRAL
ay no que pereza usted ya lleva dos días sin hablarme ósea me olvido jajajajajaja,POSITIVE
"rectificar es enmendar el error completo es decir ""uribe no estuvo"" no escudarse en que "" uribe mostró""",NEUTRAL
ron negar la existencia del conflicto interno es una d las premisas centrales del uribismo,NEUTRAL
♡ amor cmo el de nosotros no lo tiene ndie ♡,NEGATIVE
nada como la sensación de ver tus esfuerzos reflejados en buenas notas,NEGATIVE
no hay nada mejor que un hombre con pantalones que no se deje convencer por lo que hablan sus amigos,NEGATIVE
hoy en tu día y como todo los días de mi vida amarte será uno de mis propósitos favoritos feliz cumpleaños amor,POSITIVE
que dios me libre de tener un novio como el tuyo querida,NEUTRAL
felicidades para nairo por dejar en alto nuestro país y por izar nuestra bandera nuevamente,MIXED
a punto de empezar consejo de ministros en neiva huila,NEUTRAL
qué pasa con dos horas de retraso neiva bta lan easyfly salieron puntuales,NEUTRAL
en otras condiciones agradecería este clima pero trabajando esto es imposible que calooooor …,NEUTRAL
una imagen vale más que mil palabras petro usa el mismo distintivo de farc y movimiento indígena rebelde,POSITIVE
bachilleres técnico de ie caguán son talento ti tic gracias a alianza y,NEUTRAL
la grandeza y la humildad se ve en los momentos dificiles no se te debe olvidar que eres grande para todo un pais,NEGATIVE
estoy totalmente de acuerdo con camila si nos pretende salvar que la salvación sea completa todo a medias,NEUTRAL
un verdadero hombre jamas cambia una dama por una bitch te adoro,NEUTRAL
los quiero feos,NEUTRAL
hace mucho tiempo se merecia ésta palizaa wwe py,NEGATIVE
yo viendo el final de,POSITIVE
me mira y hasta las palabras se me olvidan,NEUTRAL
"""la falta de tetas se puede disimular pero la de cerebro no""",NEUTRAL
"lo mejor de la noche ""yo se que tu eres coqueta pero me quieres a mi""",NEUTRAL
¿por qué no soy una persona responsable que hace sus trabajos con tiempo,NEGATIVE
hola saludos y buen dia,POSITIVE
importante averiguar si es cierta la orden del director de la u militar d que no pueden escuchar la hora de la verdad ojo,POSITIVE
el trabaja muy duro para que a ella no le falté nada,NEUTRAL
reunidos por el desarrollo rural de los 37 municipios del,NEGATIVE
"primer kit de introducción a ingeniería ""atrévete imagina y crea""",POSITIVE
mi enana favorita mgarzon・・・un barco no debería navegar con una sola ancla ni la vida…,NEUTRAL
la escalera del éxito y su para las directoras independientes senior,NEUTRAL
los hinchas del cali no superan lo de anoche se les nota la grandeza jajaja,NEGATIVE
""" el esc�ndalo de podemos por la supuesta financiaci�n de caracas",NEUTRAL
que cual es el hombre de mi vida no tengo uno tengo varios y los amo la mama de los pollitos,NEGATIVE
hoy me entere y cuanto me alegra ana aquí empieza a disfrutar todo lo bueno que dios pone en su camino la amodoro,MIXED
por favor ella te necesita lee su dm,NEGATIVE
feliz cumple la universidad que m hizo profesional,MIXED
aqui con camila que la estaban buscando afuera viancyarias jajajaja @ teatro opera romeo…,NEGATIVE
tan linda que me veo,POSITIVE
cadenas de información nacional hoy no podrán ignorar que huila es líder veos haber como dicen la noticia,POSITIVE
ospina1 q animal debajo de los 3 palos,NEUTRAL
el problema es que muchos tenemos insomnio por alguien que quizás esté durmiendo como si nada,NEGATIVE
oficial pongo 5 melones pa' sacarlo,NEUTRAL
con el combo y seguimos de gira cleivermusic yeikkkk…,POSITIVE
que pereza todo el mundo enamorado,NEGATIVE
acompañando a mi equipo en,NEUTRAL
gran recibimiento liberal en neiva partido liberal en marcha a la paz y las reformas,NEGATIVE
en pleno funcionamiento el colegio electoral del huila liberal,MIXED
la mucha por los derechos del trabajador es infinita,NEUTRAL
que todos se enteren que tu amor me hace perder la razón y ser tu e'tronco de notaaaa,NEUTRAL
que diositote bendiga hoy y siempre te llene de alegría y muchísimo amor gracias por tantas sonrisas deseo sean muchas mas,NEUTRAL
1111 sv y las pdc,NEUTRAL
no hay quien me quite esta nota que estoy sintiendo por tiiiiiiiii te amo y,NEUTRAL
que vivan esas amigas cabronas que nos enseñaron a no ser tan pendejas,NEUTRAL
qué peligro la gente que quiere mucho en poco tiempo son de idas fáciles también,NEUTRAL
dicen que el que se aleja más fácil se le hace olvidar,NEUTRAL
únete a el nuevo club de fans de en neiva,NEUTRAL
neiva jornada inducción neiva gente amable innovadora propositiva,NEUTRAL
"muy buena historia ejemplo a seguir ""ángeles de luz"" patinaje sin barreras",NEUTRAL
la corte constitucional dejó en deuda a la igualdad,NEUTRAL
tu error fue creer que yo te iba a rogar,NEUTRAL
mi hermosa y calurosa,NEUTRAL
y aqui estoy cumpliendole a mi fe catolica con mi señal de la cruz @ corporación…,NEGATIVE
mientras usted aparenta lo que no tiene yo disfruto sin tener nada,POSITIVE
no más violencia,NEGATIVE
colombia 2do dìa formación tutores huila neiva y pitalito,NEGATIVE
recordando los 10 años del dr,NEGATIVE
muy bueno a mi mamá le gustó el video,NEGATIVE
de una manera un poquito anormal,NEUTRAL
saber que ya tengo el infierno ganadito es triste pero tambien saber que me encontrare a mis amigas eso si es una sabrosuuuura,NEUTRAL
lo importante no es olvidar es recordar sin que te duela,NEUTRAL
me gusta la gente que habla claro desde el principio que son honestos con lo que sienten y piensan y se muestran tal y como son,POSITIVE
hay personas que con solo verlas emiten tanta felicidadddddddd,POSITIVE
jajajaja así de sencillo,NEUTRAL
dice un motor pequeño pero eficiente puede alcanzar más potencia que uno grande claro y si el grande fuera igual de eficiente,NEUTRAL
no conocía el infinito hasta que por primera vez vi su sonrisa,NEUTRAL
nos volveremos a ver si así lo quiere el destino,NEUTRAL
creo que las palabras solo hieren cuando te importa quien te las dice,NEUTRAL
mi abuela ve el laberinto de alicia pensando que todavía esta viendo diomedez diaz,NEUTRAL
mi verdad ft 948,POSITIVE
van al gimnasio después de operarse hasta las pestañas para disimular pero pues tranquilas que nadie se da cuenta,NEUTRAL
felicitaciones a todo ese gran equipo,NEGATIVE
dios los bendiga feliz dia,POSITIVE
para tu información yo no nací ayer,NEUTRAL
postea esto y gol del tottemham discipulo tuyo(),NEUTRAL
buenas tardes espero y estés bien te quiero mucho <3,POSITIVE
señor taxista ¿por cuánto nos hace las cuatro carreras,NEUTRAL
aprender a vivir sin aquellos que pueden vivir sin ti en eso consiste no,POSITIVE
romanticismo,NEUTRAL
rcn me encanta su música fans quiero conocerlo,POSITIVE
rcn me encanta su musica mi idolo papasito lo amo,NEUTRAL
hipocresía y falsedad es lo que abunda en esta sociedad,POSITIVE
al decir toda la verdad caeran hasta funcionarios y politicos de este gobierno,POSITIVE
mis amores este man no deja de sorprenderme dios me matas hombre afortunada eres,NEUTRAL
asamblea sectores sociales,NEUTRAL
masiva asistencia de huilenses en asamblea social,NEUTRAL
feliz cumpleaños @ el mako restaurante bar,NEUTRAL
jajajajaja cuando elisa le va a dar duro a sebas jajajajaja,POSITIVE
